condition_id,method,bit_width,seed,dataset,layer,head,normalized_key_mse,original_key_mse,original_key_relative_mse
identity_b2_snone,identity,2,,wikitext,28,1,0.0024150160024873912,1.4636279940605164,0.3092007497295016
identity_b2_snone,identity,2,,wikitext,28,2,0.0022469667601399124,1.2687880098819733,0.28910821041585577
identity_b2_snone,identity,2,,wikitext,28,3,0.0019259339023847133,0.758409708738327,0.2447046008183255
identity_b2_snone,identity,2,,wikitext,28,4,0.0023041716776788235,1.3561521768569946,0.29464772408640194
identity_b2_snone,identity,2,,wikitext,28,5,0.0024207376991398633,1.4630331099033356,0.3114887539929542
identity_b2_snone,identity,2,,wikitext,28,6,0.0019124613609164953,0.9112562239170074,0.24445505356888309
identity_b2_snone,identity,2,,wikitext,28,7,0.002474631182849407,1.3702110052108765,0.318612745296492
identity_b2_snone,identity,2,,wikitext,29,0,0.002381322789005935,1.2348929345607758,0.30567502223949167
identity_b2_snone,identity,2,,wikitext,29,1,0.0021835726220160723,1.3901188671588898,0.27950751489877046
identity_b2_snone,identity,2,,wikitext,29,2,0.00207767216488719,1.1994959861040115,0.2660009824912213
identity_b2_snone,identity,2,,wikitext,29,3,0.002704239042941481,1.586854875087738,0.34599482407578547
identity_b2_snone,identity,2,,wikitext,29,4,0.002449379418976605,1.0825686752796173,0.3123521764980003
identity_b2_snone,identity,2,,wikitext,29,5,0.0018071667291224003,0.6385001242160797,0.23231408960153702
identity_b2_snone,identity,2,,wikitext,29,6,0.003880873613525182,4.892840147018433,0.4956314543210464
identity_b2_snone,identity,2,,wikitext,29,7,0.0021633320720866323,1.4113026857376099,0.27562432100050793
identity_b2_snone,identity,2,,wikitext,30,0,0.001706609851680696,0.8982988595962524,0.2202120696483617
identity_b2_snone,identity,2,,wikitext,30,1,0.0023880008375272155,1.4751382768154144,0.30582306888333805
identity_b2_snone,identity,2,,wikitext,30,2,0.0018218693148810416,0.9228541553020477,0.233929657217552
identity_b2_snone,identity,2,,wikitext,30,3,0.0015838340623304248,0.7020453810691833,0.20261383311185213
identity_b2_snone,identity,2,,wikitext,30,4,0.001657006738241762,0.6820649951696396,0.21366301000864332
identity_b2_snone,identity,2,,wikitext,30,5,0.0015693997265771031,0.7493993937969208,0.2016165309565844
identity_b2_snone,identity,2,,wikitext,30,6,0.0018004996527452022,1.003276839852333,0.23042485397717216
identity_b2_snone,identity,2,,wikitext,30,7,0.001972900645341724,0.8088041394948959,0.25301361539331724
identity_b2_snone,identity,2,,wikitext,31,0,0.0019333328527864069,1.5289974212646484,0.24668691925750894
identity_b2_snone,identity,2,,wikitext,31,1,0.0015385239094030112,0.8882169127464294,0.1957801358759593
identity_b2_snone,identity,2,,wikitext,31,2,0.001905820710817352,1.4064500331878662,0.24336565699462373
identity_b2_snone,identity,2,,wikitext,31,3,0.0021775757777504623,1.4609664678573608,0.27733383329182726
identity_b2_snone,identity,2,,wikitext,31,4,0.001638260728213936,0.6202908754348755,0.20968971535585398
identity_b2_snone,identity,2,,wikitext,31,5,0.0016094447928480804,0.6533297598361969,0.20588314791044388
identity_b2_snone,identity,2,,wikitext,31,6,0.002187829581089318,1.342885673046112,0.2799543377565603
identity_b2_snone,identity,2,,wikitext,31,7,0.0014997092948760837,0.5859264135360718,0.19082509986894697
identity_b2_snone,identity,2,,tinystories,0,0,0.0009529882809147239,0.3942929208278656,0.12320020854391238
identity_b2_snone,identity,2,,tinystories,0,1,0.001233146438607946,0.3900897577404976,0.15530670690304937
identity_b2_snone,identity,2,,tinystories,0,2,0.0012443828163668513,0.3677155524492264,0.1575861575176681
identity_b2_snone,identity,2,,tinystories,0,3,0.0012039155117236078,0.22101205214858055,0.15532183459090826
identity_b2_snone,identity,2,,tinystories,0,4,0.0015509722579736263,0.28419534862041473,0.2001939018790111
identity_b2_snone,identity,2,,tinystories,0,5,0.0011993858788628131,0.250124242156744,0.14942380884310869
identity_b2_snone,identity,2,,tinystories,0,6,0.0014112853968981653,0.6299547851085663,0.17261676573004783
